bed_room,area,house_age,price
3,56628,23,1075000
2,1189,24,371000
4,9775,57,620000
4,10290,64,343000
3,14948,55,265000
5,15857,26,1000000
3,38400,69,825000
4,10976,20,889000
3,10962,47,305000
2,6635,48,407000
5,12000,57,613000
3,21164,49,1637500
3,6000,114,645000
4,9700,19,1160000
3,38186,44,610000
3,13071,30,450000
3,7598,77,300000
5,18500,61,1120000
3,74297,32,418200
3,2802,20,250000
3,43608,22,619000
4,15048,45,500000
4,16437,38,465000
4,68841,82,322000
3,7320,35,276900
3,12615,34,660000
3,28185,34,480000
3,10796,73,925000
3,35900,45,825000
2,7440,84,326000
3,9880,65,205000
2,54000,74,150000
3,3205,19,593567
3,11231,37,440000
3,13316,32,751000
2,6500,99,295000
3,2250,36,422500
3,8800,65,480000
4,6233,18,890900
4,6707,24,672500
4,3500,98,605000
5,19080,61,1675000
4,7936,37,565000
4,7574,45,725000
3,1466,18,640000
4,7110,85,253750
6,36721,66,799950
4,8113,65,595000
4,11652,47,850000
3,4065,15,366000
4,6000,102,715000
4,7215,32,300000
4,9150,43,960000
3,3420,111,812000
3,9948,47,234950
4,4750,105,656500
2,1598,29,255000
3,7204,64,538000
3,9680,63,260000
3,6607,26,546200
3,4541,72,280500
3,4000,45,295000
4,520,124,700000
3,15790,32,560000
4,10888,27,912000
3,9282,48,437000
3,3074,21,447000
4,20100,111,500000
3,5969,94,508300
3,7853,62,485000
7,7647,76,540000
3,8765,47,356000
4,6099,75,525000
4,11775,25,962800
4,6300,21,315000
3,1879,23,525000
2,2285,17,325000
4,8725,58,965800
4,3600,100,550000
4,13927,95,182200
3,8505,66,315000
2,5000,124,500000
5,7737,26,480000
3,8965,67,1690000
5,321908,35,525000
4,9075,36,407500
4,35124,37,443000
4,13700,58,1256500
3,4480,100,642000
3,7558,60,520000
3,5000,83,750000
5,4500,95,855000
4,27153,90,275000
5,5250,113,265000
3,45738,33,894400
2,12856,76,546000
2,7489,17,699950
3,10713,55,435000
4,7200,54,259500
4,4785,17,359950
3,10000,48,517000
3,5400,76,579000
4,10735,57,525000
4,9653,46,320000
4,13320,55,635000
4,5397,26,400000
3,7700,56,455000
3,22767,116,572000
2,136778,68,650000
3,7417,57,162500
2,1240,16,400000
3,9000,56,268300
6,4800,105,989000
3,10409,43,342000
4,5999,18,315000
4,8384,45,485000
4,7500,48,277500
4,90169,26,1295000
4,10890,112,385000
2,7680,77,426000
4,6000,68,310000
4,6000,68,449000
2,3915,105,375000
3,10625,48,1187500
3,5597,39,468000
1,5000,24,336000
4,6555,34,392000
4,7969,47,412500
4,11612,23,545000
5,5600,77,133000
5,5600,77,440000
4,7341,63,294450
4,7205,37,335000
3,10125,68,362000
3,18002,47,322000
2,8853,81,230500
4,9996,74,380000
4,7693,18,292000
3,7500,70,172500
4,7091,77,784000
4,11549,82,525000
3,7609,21,600000
3,16102,35,435000
5,7600,59,359900
4,7139,67,700000
3,889,15,280000
4,24466,27,655000
4,16909,32,2480000
3,23925,23,499950
3,1021,16,540000
4,9209,22,970000
4,7000,35,330000
3,8000,46,474000
4,9310,56,670000
4,9687,106,1300000
4,10361,39,1160000
4,8061,36,440000
2,2088,27,411000
3,4000,96,500000
4,13342,90,1335000
6,6400,47,696000
3,11088,57,465000
4,7500,48,518000
3,7250,62,251000
3,13282,46,255000
2,8271,100,319000
4,3400,98,719000
5,13288,28,1520000
4,4553,24,322000
4,7920,54,205000
3,6240,68,229000
3,9672,64,395000
2,7272,44,183000
3,7800,46,583500
3,25710,107,312000
3,9860,46,539000
4,12651,22,409000
3,4000,73,510250
2,3827,72,535000
3,7936,28,280000
3,8400,66,286000
3,7660,56,710000
2,6380,84,395000
2,8494,75,237500
3,6550,112,464000
3,10080,56,495000
1,6060,108,257500
4,23544,25,570000
3,7485,38,362000
33,6000,77,640000
3,8800,52,172500
2,4880,114,596000
4,9796,44,840000
3,23065,44,1600000
2,1245,23,435000
2,7870,75,251000
4,9750,60,282500
3,7226,37,265000
3,10240,55,330000
2,3800,96,435000
3,8560,76,827235
4,5000,67,249950
3,18533,36,400000
4,7944,34,300499
4,5220,65,449000
2,3220,101,500000
3,7526,71,865000
4,5414,18,899950
4,9541,63,370000
5,226097,44,442500
3,9945,51,310000
4,12750,106,1565000
4,9113,38,245000
2,8100,75,254950
6,7480,44,510000
3,5000,34,299950
4,4500,13,379950
3,4820,98,350000
3,3575,24,300000
3,6339,92,994000
3,8067,68,315000
4,11200,56,480500
3,5720,98,373000
4,5951,21,728000
4,7125,22,415000
4,5091,21,427500
3,10000,52,339300
3,6205,76,313000
3,1612,16,431500
3,835,74,415000
3,9750,46,490000
4,24054,19,1425000
3,9750,60,275000
2,5080,82,325000
5,6000,20,1180000
4,4590,115,690000
4,9474,71,410000
4,5934,72,960000
3,8669,34,299250
2,14000,71,239000
2,9400,75,235000
3,217800,45,587000
4,6087,23,431000
3,6765,78,1636000
3,6500,63,285000
3,10156,37,778000
3,7975,66,415000
2,4500,20,550285
3,9865,58,910000
3,9136,33,860000
3,5000,104,765000
4,20345,45,782000
3,1764,24,525000
3,435600,29,745000
3,35512,19,470000
3,5650,61,345000
3,7800,60,279000
3,8100,73,500000
3,8160,64,237000
3,9346,61,200500
4,9900,67,387500
4,8040,63,392500
3,12430,67,305000
4,10100,56,981000
4,8770,34,680000
4,7242,48,276000
4,8330,24,655500
5,13144,60,555000
2,10505,94,235000
3,8879,74,325000
3,8100,81,268950
3,14040,44,264500
3,5250,37,240000
3,226512,24,819000
2,5000,73,850000
4,9600,67,294950
3,13644,51,693000
4,7290,35,478000
2,6893,74,222000
4,11286,28,635000
3,1278,19,469000
4,5866,19,350000
5,11726,88,180000
4,39356,60,490000
3,6000,113,360000
4,9430,28,630000
4,2006,93,615000
3,7202,35,279950
3,8813,72,317000
4,7350,46,618000
5,8713,62,620000
3,6250,68,345000
3,3750,72,608000
4,11603,57,325000
3,13000,56,475000
3,9997,32,154000
5,19126,47,1190000
4,5750,12,376950
2,3360,67,500000
3,129578,60,499950
3,9035,57,230000
4,5900,10,652600
3,7000,46,185000
3,8820,66,274950
2,6035,104,447000
2,30184,74,129000
5,9856,55,436000
3,5000,118,825000
3,16000,72,225000
3,6088,28,265000
3,5111,40,765000
4,2166,98,509000
4,8640,66,762450
5,9000,69,465000
3,6250,114,564000
2,5236,82,384500
3,33090,38,415000
2,8409,76,345000
4,6896,23,465950
3,11096,45,325000
3,11096,45,500000
4,20348,46,450000
4,8284,55,475000
5,20021,61,1346400
3,5120,104,747000
3,6220,70,395000
3,1483,19,505000
3,9282,77,215000
4,210830,24,775000
4,5471,11,540000
3,8925,67,392500
3,15788,73,987000
3,15788,73,1190000
3,10684,37,252500
3,3502,24,730000
6,9200,71,497300
4,34981,26,640000
5,7125,60,580000
3,34800,57,377000
4,3600,25,1280000
3,1488,21,396500
4,2999,26,300000
3,4800,78,532000
2,4500,20,579000
4,7815,95,1400000
5,43560,75,571000
3,9288,36,301950
3,2970,99,660000
4,10688,23,455000
3,5060,38,375000
4,6769,25,470000
3,10484,41,374990
2,3690,18,541500
3,7821,23,782500
3,3677,12,264000
4,7417,33,640000
3,8141,72,660000
5,17258,29,1365000
3,8140,30,389950
2,19874,73,226000
3,40250,65,390000
3,8111,40,485000
4,4602,24,840000
5,21343,87,600000
2,6210,74,331000
3,6000,83,780000
3,8481,31,300000
3,7620,56,361810
3,6582,78,467000
3,10000,106,399000
3,7500,116,315450
3,5000,118,600000
4,5200,47,247500
3,5037,67,330000
4,7210,52,500000
3,10050,61,367500
3,32880,31,560000
4,7620,76,655000
5,7140,56,530000
3,26574,31,270000
3,2875,36,437500
3,10349,67,575000
4,6887,34,278000
4,6181,24,568500
4,9606,12,280000
2,6350,104,250000
3,72309,74,247500
5,13874,47,1250000
4,15008,38,535000
3,6899,10,814842
4,5521,18,340000
3,9100,72,359950
3,5544,90,750000
4,8125,106,1220000
2,5040,68,370000
3,9170,44,329950
3,35171,34,500000
4,18521,34,734000
4,5054,18,385000
2,4635,107,230000
4,7200,24,1385000
3,4992,71,210000
3,13187,50,293000
3,3774,124,465000
3,44634,40,449000
2,10725,59,325000
3,7056,66,180000
6,5000,56,650000
4,7102,78,665000
3,16000,58,324450
4,5750,49,588000
4,5200,79,200000
4,11090,62,383000
3,2500,38,499950
5,12350,48,549000
5,7264,34,465000
3,19744,34,450000
4,7800,33,799900
4,91911,51,495000
3,10842,36,1200000
4,15000,41,637000
4,4366,123,589000
3,10350,48,305000
4,5200,114,600000
4,6256,32,587000
2,4000,24,1425000
4,11212,110,250000
3,3202,42,515000
4,10308,25,833000
3,32467,26,860000
4,6678,75,550000
2,6000,105,180000
4,9375,56,507000
3,128066,30,427000
3,2722,25,616950
4,10550,55,372000
2,6380,94,290000
4,8438,27,329990
3,8156,76,393500
5,17458,42,1550000
4,8300,51,240000
3,8640,51,285000
3,9862,37,382500
4,16101,73,1925000
3,9471,68,800000
4,24140,57,550000
4,15205,70,387846
4,16015,44,367500
5,4264,122,780500
3,6775,74,680000
5,7875,56,434400
2,17172,77,370000
3,8073,53,465000
3,6925,45,323000
4,9921,15,270000
3,42693,44,1320000
4,6583,21,560000
3,4500,117,450000
2,7740,100,290000
3,21340,44,354000
5,5000,115,705000
3,7200,47,445000
3,11925,56,229900
4,5896,23,610000
3,5108,24,535000
3,8925,64,437400
5,10059,46,540000
3,29185,75,570000
3,4607,20,533000
3,4819,20,555000
3,9600,40,239950
3,9451,47,350000
2,4880,81,245000
4,9886,77,456000
4,7701,47,465000
2,4660,16,445000
5,7500,58,517850
5,7260,28,329000
3,2875,27,512500
2,8100,77,365000
3,9384,76,450500
3,8232,72,915000
3,7314,64,205000
4,8449,32,314000
2,9260,78,496000
4,7590,67,329950
4,6000,111,375000
3,7777,35,623000
4,9600,44,310000
3,37120,40,532500
4,4560,95,960000
4,40918,30,598000
3,9218,26,683000
5,9425,62,425000
5,3780,98,533000
3,9486,71,375000
3,7225,36,250500
4,22896,102,257000
3,18205,79,218000
3,4437,95,460000
3,6186,83,255544
2,4647,16,560000
4,4074,13,480000
5,19180,56,1300000
3,9752,35,580000
3,9100,26,475000
4,12215,68,1309500
3,623779,44,700000
3,10223,36,590000
3,8346,34,264500
2,2600,106,465000
3,7620,53,290000
4,12873,26,1815000
3,12150,67,416000
4,8940,62,360000
5,36250,47,585083
4,2750,88,840000
2,9975,81,81000
3,9200,74,1285000
4,7380,61,326000
2,7500,99,447000
3,7125,66,185000
3,7773,42,439950
3,10300,57,234000
4,8886,60,485000
4,6250,83,750000
4,5527,123,865000
4,9000,45,287500
3,9673,48,375000
3,8800,55,565000
4,8306,14,260000
3,10900,81,190000
5,6420,60,399950
3,7062,34,275000
3,4086,37,528000
3,9685,76,315000
2,5500,56,614306
3,14608,34,1490000
3,3870,20,590000
3,3600,116,261500
4,9898,23,300000
3,4551,96,439000
5,13000,63,277554
3,8505,93,215000
2,17861,68,1200000
4,6375,74,420000
3,3436,21,485000
3,8316,70,202500
5,8572,17,710000
4,6933,15,535000
4,7700,58,260000
3,7480,32,254000
4,5226,23,600000
3,2516,23,285000
4,20662,26,800000
3,13100,81,165000
2,6960,81,216500
4,5595,13,387990
4,5040,18,500000
4,5612,23,650000
4,4079,16,646000
4,9138,32,323400
3,4200,17,300000
5,5400,77,712500
3,3402,124,550000
3,7537,55,400000
4,7200,47,255000
3,9032,61,660000
4,6375,83,925000
4,7210,59,534000
3,7700,55,215000
3,12779,56,1950000
5,7924,23,1400000
3,8350,34,212000
3,7300,58,265000
3,5750,106,400000
4,10133,32,311500
4,20759,21,2328000
2,6050,80,225000
4,21755,36,1250000
3,8710,76,380000
4,11370,33,600000
3,9053,37,600000
3,3000,23,315000
5,4623,119,847000
4,10351,26,730000
4,11137,69,1058000
4,17709,47,1620000
2,5785,76,664000
4,6000,17,454450
3,4200,69,341000
4,8875,78,276693
2,11340,55,185000
2,2258,43,160000
4,8497,26,270000
4,8760,66,300000
3,10115,67,264950
2,6250,81,209950
3,8708,18,850000
4,11380,41,645000
4,36974,51,855000
4,37258,30,632500
3,5013,37,289950
2,25732,72,850000
4,4900,11,565000
3,19270,25,792000
3,9600,37,260000
3,209523,33,585000
3,10523,43,295500
4,7877,78,329000
3,15232,48,750000
4,7555,27,495000
3,5750,77,672500
5,3200,92,1307000
3,9636,30,405000
3,5808,77,620000
4,7020,51,615000
6,11180,62,887000
4,5000,83,1057000
4,39430,50,753000
3,5000,49,1600000
4,28078,24,3710000
3,8519,70,365000
4,23000,42,870000
4,9601,21,321000
3,4486,24,280000
3,3593,20,288000
3,12285,85,248500
4,13550,25,330000
5,11454,36,740000
3,8010,26,445000
2,9600,65,198500
7,5458,30,280000
3,3433,43,336500
3,10336,35,267000
3,9180,56,315000
4,7412,36,545000
3,16679,35,274950
2,7130,76,500000
3,9624,70,299000
3,1445,19,420000
3,1248,18,620000
3,12000,57,575950
4,6600,24,666500
4,7292,62,180000
3,18200,62,261350
4,5607,76,1030000
3,8960,55,390000
3,12384,70,253500
4,48706,38,625000
4,7800,65,255000
3,3721,15,257000
2,13122,70,869000
4,10860,34,745000
4,9525,25,1350000
3,7500,68,350000
3,1110,21,475000
3,11656,37,540000
2,2699,28,175000
2,5240,112,100000
5,4652,117,890000
3,4271,24,280000
4,13833,21,1050000
4,12047,36,486000
5,68519,66,670000
3,7847,37,480000
3,6180,77,440000
3,8505,102,1500000
4,33206,36,743700
3,7590,36,449950
2,2334,79,367000
4,12895,23,1185000
3,7576,65,201000
3,3800,102,575000
3,10350,45,295000
3,8760,78,190000
2,5000,72,742500
6,11453,23,875000
4,10880,34,1387000
4,8400,54,600000
3,11100,68,207000
4,5335,21,650000
2,5610,102,275000
4,4200,100,1200000
3,7200,80,262500
2,8661,78,399000
4,10648,58,139000
3,4797,33,575000
2,3200,98,580000
3,2490,20,468000
3,10112,61,230000
4,18804,34,675000
3,20040,54,318000
5,6978,28,332100
2,6600,61,175000
4,10660,45,817000
4,8119,71,1200000
3,6550,108,525000
3,7282,109,189000
3,1683,10,629950
1,9084,74,641500
3,7573,41,490000
3,15142,48,415000
2,6380,73,250000
3,8175,72,781000
4,7927,51,400000
4,7105,16,935000
4,17810,45,575000
4,11189,18,1660000
5,9450,51,302300
2,6656,84,355000
3,7599,66,1538000
4,17717,60,926250
3,7620,69,300000
3,9000,46,361500
3,9840,61,616000
2,1161,10,395000
3,10000,70,245000
3,9600,62,206000
4,16575,52,706000
3,6000,87,578000
5,5252,19,341950
3,9048,102,305000
3,3600,115,575000
3,43124,65,330000
4,7200,52,445000
3,7560,73,333000
4,3980,19,598500
2,6000,81,225000
4,4200,26,570000
5,6783,68,630000
5,7738,47,779000
4,13591,20,760000
5,9600,64,322968
4,7287,26,595000
4,18836,83,321000
3,57745,39,653000
4,21834,64,750000
3,4284,114,530000
2,1241,16,352750
4,8563,32,424950
5,4000,51,427000
4,5120,24,558000
2,5643,70,438200
1,4800,106,340000
4,7904,30,830005
4,5012,16,548000
3,5101,72,411715
4,16117,25,865000
6,13928,11,1750000
3,16200,41,688000
4,5100,21,399950
3,4590,121,555000
3,3207,108,677000
3,9568,39,539000
3,6597,85,410000
2,2748,45,472000
3,8856,67,755000
5,8325,58,269900
4,40312,47,667400
3,7544,29,1220000
3,1613,17,544000
2,5000,100,800000
3,7500,49,315000
4,7200,80,227000
4,25752,24,765000
3,1641,18,625000
4,7440,20,1875000
4,9600,45,822600
4,8947,54,515000
4,5014,42,377000
3,17360,70,600000
4,7770,59,525300
4,13554,50,760000
2,7200,117,202000
3,38884,27,470000
3,10983,33,810000
3,8415,57,175000
4,7986,72,440000
2,8636,73,197000
3,7384,81,254000
3,10000,22,405000
2,4264,75,416000
4,4864,10,779950
4,7210,44,200000
4,8509,32,658100
2,4104,28,397000
3,5002,25,815000
2,8504,75,345000
4,7199,35,305500
3,13090,27,340000
5,12763,45,330000
4,3608,20,269000
3,9525,58,349950
3,6240,71,431000
4,5700,78,735000
5,5030,25,414000
3,4105,32,619500
3,13869,67,675000
3,7854,53,380500
3,6600,79,253000
2,9003,75,157500
4,9300,48,627000
4,7241,23,469500
2,8341,85,319950
3,7200,56,249500
3,3230,117,485000
5,10260,57,1125000
3,17355,46,314500
2,8149,76,220000
3,7800,66,444950
4,9825,39,598000
4,6164,22,699850
3,3354,33,595000
4,45537,31,735000
4,14289,46,542500
3,6960,46,450000
3,8800,65,298500
2,1136,81,403950
2,4240,82,271000
2,3844,101,335000
2,1968,45,305000
3,2200,17,630000
2,5000,103,253000
4,7900,67,395000
3,10290,43,265000
2,9192,65,225000
4,4513,19,338500
2,8100,49,300000
2,7810,79,255000
4,8504,32,337000
3,9740,36,324900
3,8476,57,821000
4,213008,49,500000
4,6000,14,885000
4,10375,56,360000
3,7500,52,304000
2,2400,106,376000
4,7875,68,425000
3,7200,51,1180500
3,1803,19,187000
2,4080,108,710000
3,7350,50,585000
5,22326,22,1400000
4,44384,34,1980000
3,35233,45,250000
4,12200,38,950000
3,16996,32,725000
4,6369,46,505000
1,4120,77,90000
4,3060,56,400000
3,7785,70,407000
3,4400,105,651000
3,7450,46,485000
4,13168,92,460000
2,6135,82,369000
2,27042,81,355000
2,4755,44,155000
3,5450,100,1000000
4,11590,36,419625
3,6880,70,435000
4,7876,47,379000
4,5371,15,293000
4,7851,35,592100
3,9730,80,362000
3,10035,65,227000
3,8487,54,335500
3,55321,47,213000
5,4496,20,338000
3,7200,70,163500
2,5000,75,199988
3,7875,76,1185000
4,5200,19,320000
6,11780,76,450000
2,2541,19,249900
2,9869,67,223000
4,59586,61,631000
4,10416,61,350000
3,39160,99,279000
5,7344,62,310000
2,8000,70,185000
3,22089,47,445000
4,4874,21,365000
3,9120,65,333500
3,8450,64,385000
3,11200,70,345000
3,8625,26,1260000
4,10400,59,440000
3,4724,22,444500
4,11834,52,340000
4,6075,109,680000
3,8558,42,420000
3,10689,36,438500
2,10625,82,109500
4,7495,60,461000
4,9645,61,968000
3,7705,74,355000
3,11579,62,249000
5,7350,55,256500
5,20441,40,1810000
3,8661,58,269000
4,5217,77,1350000
3,9552,49,885000
3,9825,53,455000
4,4800,115,980000
3,6300,82,412500
4,4777,17,740000
4,5658,91,1298000
2,798,16,326000
4,4200,26,568500
4,8282,11,620000
3,7600,77,283000
6,4536,107,875000
4,5000,100,1310000
3,6145,21,289950
3,7192,50,252500
4,6750,65,376000
4,13978,47,635700
4,12349,28,710000
3,5120,77,440000
3,7904,18,439000
2,12196,54,455000
2,9612,43,225000
3,10914,65,250000
4,34939,32,585000
3,4720,99,685000
5,10319,65,420000
2,1675,64,245000
4,15000,67,275000
3,8000,38,270000
4,2500,27,767250
3,9900,81,229000
3,4000,96,400000
5,35765,113,2195000
5,17788,61,665000
4,44431,36,500000
5,19899,56,355500
4,6557,26,369000
2,6050,73,338500
3,4000,75,256000
3,9725,30,470000
3,7680,84,675000
4,7533,27,369950
5,7980,19,615000
5,28531,28,1200690
3,3503,103,950000
4,5750,31,799500
2,11600,72,187000
5,12478,47,598000
3,10160,57,429950
5,13500,62,347950
3,107290,37,851000
3,10185,67,205000
3,9200,45,225000
4,10536,45,705000
5,6178,21,535000
3,9044,34,222500
2,1282,18,313500
3,7521,32,632000
3,3432,12,467000
3,7210,46,339000
3,6699,20,712000
3,10050,57,335000
3,1693,17,470000
3,7000,56,367000
3,4399,17,440500
4,9288,56,305000
3,5000,76,635000
3,4800,121,1020000
2,1366,19,342000
3,8800,46,283000
4,50123,46,430000
4,4268,24,245000
3,5540,20,355500
3,5000,90,395000
4,7280,36,324900
3,5750,106,660000
3,20189,34,570000
3,8469,40,552321
2,11900,74,1100000
3,9216,74,237000
2,5600,102,402000
3,39165,61,470000
3,8706,97,395900
2,5535,76,442000
4,16397,27,795000
3,10155,44,190500
4,7230,28,808000
4,6685,26,500000
4,15992,28,775000
5,8500,62,300000
5,8500,62,496000
4,6853,18,448000
2,11884,55,645000
3,5500,99,464600
3,2370,123,590000
3,3300,20,399000
2,6000,99,305000
3,6175,48,478000
1,32010,66,598800
4,7203,51,430000
4,5053,61,433000
4,20000,63,420000
4,131790,87,585000
3,7395,55,255000
3,10125,63,305000
4,4420,80,396000
4,7350,35,347500
4,11468,37,900000
3,43332,42,425000
3,15124,29,429000
3,3135,22,540000
3,9750,50,324950
3,3357,98,1049000
4,7200,58,221000
3,7201,76,405000
3,15120,71,1150000
4,7245,52,588000
3,10850,30,234950
4,4995,96,580000
5,7240,33,637000
4,6973,71,704000
2,9750,86,210000
4,3750,24,772000
4,4388,83,763000
2,7713,94,213500
2,9367,100,255000
3,10490,46,423500
3,18483,70,520000
3,14400,47,550000
3,7517,27,795000
4,2811,21,495000
4,6558,27,455000
2,9753,77,85000
4,10585,100,239000
3,10080,65,184900
4,8560,45,386000
4,5962,25,415000
3,6372,62,387000
6,7128,118,2140000
4,16197,59,685000
4,32710,83,340000
2,4000,98,422000
3,39932,30,442000
3,6250,81,280000
5,8921,24,1150000
3,11618,34,279000
4,3884,100,569000
5,13703,40,1355000
2,5080,64,209950
3,7697,85,468000
3,9603,61,237100
4,8169,31,336000
4,3813,124,500000
3,6860,29,290000
7,8342,56,1185000
5,4168,97,365000
3,9668,49,146300
3,10780,47,554000
3,7700,52,424000
4,9827,17,1348000
4,6750,74,508500
3,8864,39,244500
2,1566,19,206000
3,7104,79,643500
4,10523,102,372500
5,5000,67,630000
2,3608,19,418000
4,6688,18,425000
4,5500,17,800000
2,13438,73,208000
3,9600,47,476000
3,5171,21,277500
3,36585,54,478000
4,4020,45,890000
3,1288,24,450000
3,8750,59,205000
3,2640,95,665000
4,12051,58,518000
4,7350,45,465000
3,7232,21,330000
4,5064,17,449400
3,10443,17,829000
4,9752,60,450000
3,9120,65,310000
3,45234,39,615000
3,4040,77,605000
3,35100,47,437500
3,4000,99,545000
3,35617,39,770000
5,13899,49,600000
3,5000,114,560000
5,230868,20,1920000
3,3348,100,457000
2,8640,75,585000
3,13374,39,560000
2,3008,107,345000
4,17745,69,550000
4,8195,18,589950
3,13200,54,327000
2,31491,77,800000
3,25000,58,150000
2,1182,17,425000
3,7030,51,350000
3,10545,46,273000
4,9525,63,750000
3,9477,61,240000
3,9620,46,400000
3,6625,44,230000
4,8215,34,372000
3,4950,40,459500
3,19860,29,582000
4,7700,55,465000
3,7560,33,386000
3,3464,26,546000
3,9088,59,278000
3,8935,20,540000
4,90169,90,529000
4,7104,78,554000
3,7210,61,210000
2,5408,98,225000
4,6624,34,561600
6,5682,46,300000
4,9567,78,1650000
4,19290,22,1017100
3,9612,62,150000
2,6250,76,400950
4,8101,39,620000
4,14141,83,449000
4,4025,98,630000
2,7200,75,336000
4,31299,59,299950
4,7451,62,352500
2,12750,99,150000
2,12750,99,175000
3,10873,35,305000
4,20424,25,2574000
3,4700,83,607500
2,5040,104,505000
3,10179,62,280500
3,12283,31,610000
5,6895,21,381000
5,9600,46,482000
3,6900,47,379950
4,19844,39,2500000
3,39189,32,425000
4,36465,44,580000
2,6510,72,605000
1,1060,17,194000
4,8579,37,546200
4,16782,10,1395000
3,9629,63,315000
3,8690,83,465000
2,32251,61,330000
4,7501,26,795000
4,9100,47,265000
4,11857,34,1300000
3,12212,82,126500
4,7901,20,760000
2,1569,15,540000
5,12687,46,446000
1,5600,121,170000
3,7420,52,379000
9,5508,109,1400000
4,7035,20,800000
3,10139,62,260000
5,8000,64,820000
3,96703,25,449950
3,7125,50,392000
3,4636,25,465000
4,7312,47,449950
3,8841,101,520000
4,10000,49,546800
4,11925,71,825000
3,11364,39,337000
2,6686,82,333000
2,780,20,380000
3,8426,32,280000
3,9081,34,202000
4,4119,23,585000
4,9663,68,435000
4,172497,21,1200000
2,2574,32,364000
3,8280,78,300000
2,4601,18,558000
1,4800,82,199950
3,8400,62,515000
4,4950,20,590000
4,15520,60,813500
4,25870,32,725000
3,3600,53,490000
3,9612,30,277000
4,70800,48,325000
4,9827,29,649800
3,3200,121,425000
2,4650,49,460000
3,81935,40,750000
5,11745,64,469000
4,5000,70,566000
3,10460,28,407500
2,8775,82,353500
3,73151,50,524000
4,9656,30,264950
3,10355,34,547500
3,7087,31,264500
3,8118,61,507500
3,2198,18,560000
5,22529,28,995000
6,5120,124,835000
3,6290,75,440000
3,5629,69,1015000
2,7788,77,300000
3,4800,108,125000
4,5900,114,986000
4,5650,74,315000
4,7007,28,320000
4,13797,21,972000
3,10000,67,760000
4,7264,104,265000
2,4558,76,355000
3,20812,97,300000
5,8347,49,474950
4,17180,47,470000
3,16393,55,437500
2,3825,96,520000
2,11584,74,237600
2,2784,52,162950
3,6375,121,457000
3,11000,44,635000
4,4120,93,735000
2,5150,32,910000
3,2048,18,346500
4,9517,40,655000
3,144619,47,425000
3,10125,65,137000
3,11056,36,557500
4,48787,32,415000
5,10192,46,830000
4,85643,33,949000
3,3963,38,420000
2,7500,73,353000
3,383328,44,560000
3,1180,23,445700
4,6459,106,226000
3,9870,64,358000
3,8667,70,501000
4,23870,52,609000
4,47179,22,734950
5,12000,56,725000
3,7200,49,350500
5,3839,62,610000
2,5029,84,605125
4,20384,54,1388000
3,37264,43,550000
2,1202,21,335000
3,9165,55,397000
3,10299,30,240000
3,11118,54,240000
2,14373,75,262500
3,5300,84,440000
3,3240,114,160000
4,4736,123,427000
4,10666,19,920000
4,7100,113,2300000
4,35757,47,480000
4,11700,47,615000
3,4800,109,736500
3,1649,20,542500
2,5000,72,191000
4,11975,33,730000
5,5000,123,1225000
1,15364,57,129000
3,10018,67,284000
3,5978,21,645000
3,7600,56,218000
4,6875,25,675000
3,2910,40,575000
2,5720,74,225000
3,5107,35,626000
4,20067,23,499950
4,13529,68,405000
3,3523,55,152500
4,6825,30,325000
3,10005,100,475300
3,7318,57,485000
3,2200,105,720000
3,6886,100,465000
3,9072,94,489000
5,23669,18,3100000
3,7500,47,288000
3,9793,56,225000
3,11774,72,499000
5,36558,39,632000
3,4627,32,580000
4,5000,112,730000
4,7799,26,325000
3,8662,60,421000
3,4078,26,316000
2,4200,110,415000
3,2839,21,401000
3,12700,80,229950
3,9875,58,539950
3,5360,105,335000
3,3748,20,339000
4,8545,106,414950
4,8976,58,650000
3,21883,30,445000
3,7800,50,295000
4,3600,112,975000
3,10100,63,296500
4,56192,45,440000
5,10880,62,420000
3,9492,30,302000
4,7336,38,350000
3,478288,91,667000
3,4218,83,645000
4,5400,36,430000
4,6000,99,413000
3,7300,56,420000
3,8050,45,495000
4,13162,20,2187730
4,17411,34,965000
4,5001,16,500000
3,6000,105,636100
4,12648,38,720000
3,12825,62,298000
2,4000,99,409000
4,5706,19,370000
5,9000,57,230000
3,6685,72,290000
4,9840,47,420000
4,10891,29,917000
5,5000,19,957000
3,21485,35,482000
3,14734,34,488000
5,4712,10,760369
2,18540,74,170000
3,10021,48,625000
3,6750,48,357000
3,8276,35,583000
3,9097,70,173250
4,10331,68,414050
3,6150,96,400000
3,27003,42,537000
4,7500,47,465000
3,9682,55,425000
4,21780,84,445000
2,9000,66,179950
3,7230,28,275000
4,13493,30,190000
3,5520,42,385000
4,9583,96,303000
3,7503,57,165000
2,5000,80,600000
3,65775,46,710000
5,21455,34,875000
3,9743,28,269950
4,42998,23,838000
4,6750,73,670500
4,9391,64,420000
3,161913,72,370000
3,7200,67,360000
4,8721,33,562500
3,11525,63,360500
3,1471,21,389999
4,13140,57,450000
4,8400,62,247500
3,6240,76,208000
3,7309,31,455000
4,7680,74,379400
3,40039,118,190000
3,8800,47,326188
2,2174,26,168000
4,8990,21,314000
4,37277,24,630000
3,8957,67,550000
4,15086,43,530000
3,10685,58,637500
3,2815,25,400000
5,9825,74,700000
3,8512,33,272000
4,6474,20,600000
2,7020,81,450600
3,8095,36,550000
3,8407,37,225000
3,5200,55,132825
3,5200,55,219950
5,6000,79,580000
3,213008,44,568000
